comparison_type,model_source,layer,emotion_or_group,estimate_name,cosine,explained_fraction,ci_low,ci_high,p_value,q_value,max_stat_p_value,null_p95,reliability,pca_status,effective_rank,condition_number,gate_passed,confirmatory,notes
individual,aligned,43,furious,cosine,0.17090192437171936,,0.14098573252558708,0.1862317368388176,0.004975124378109453,0.030485868529691963,0.004975124378109453,0.08672673888504497,0.7696642212895313,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,44,furious,cosine,0.17031604051589966,,0.14398715645074844,0.1834847390651703,0.004975124378109453,0.030485868529691963,0.004975124378109453,0.0896708033978939,0.7792094685780039,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,45,furious,cosine,0.17960679531097412,,0.1553973127156496,0.19078950509428977,0.004975124378109453,0.030485868529691963,0.004975124378109453,0.0831590615212917,0.7684086167922312,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,46,furious,cosine,0.1950427144765854,,0.1718906309455633,0.20240187644958496,0.004975124378109453,0.030485868529691963,0.004975124378109453,0.09365031681954857,0.7867689278326863,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,47,furious,cosine,0.31220006942749023,,0.279842908680439,0.3183876879513264,0.004975124378109453,0.030485868529691963,0.004975124378109453,0.1779013156890869,0.8718165815865099,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,0,anxious,cosine,0.07983317971229553,,0.010019776341505367,0.1182942120358348,0.09950248756218906,0.2678197796066397,0.05472636815920398,0.09521073214709753,0.40349592517216165,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,1,anxious,cosine,0.05781048908829689,,-0.01765392119996249,0.1220955887809396,0.1691542288557214,0.38973134328358205,0.05472636815920398,0.10638851299881925,0.3699842327725396,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,2,anxious,cosine,0.075281523168087,,-0.021571688633412116,0.14384094290435315,0.13930348258706468,0.3399949405514799,0.05472636815920398,0.11438477113842964,0.3573569674737822,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,3,anxious,cosine,0.057030826807022095,,-0.04255903549492359,0.13196617625653745,0.19900497512437812,0.43750712088412896,0.05472636815920398,0.10621667429804801,0.37164205891639585,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,4,anxious,cosine,0.026805130764842033,,-0.06155059179291125,0.09644126445055008,0.3283582089552239,0.5253731343283582,0.05472636815920398,0.10536216795444486,0.377005265579405,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,5,anxious,cosine,0.014690196141600609,,-0.08022095710039137,0.0873596927151084,0.3880597014925373,0.5478489903424056,0.05472636815920398,0.1005335584282875,0.38534093192010965,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,6,anxious,cosine,-0.005180034786462784,,-0.09059462323784825,0.06386159844696525,0.48756218905472637,0.5970149253731344,0.05472636815920398,0.09729754701256742,0.41278044961073307,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,7,anxious,cosine,-0.008625181391835213,,-0.09421156775206327,0.06150010442361236,0.5174129353233831,0.603299293008641,0.05472636815920398,0.08871910646557803,0.41067362118070583,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,8,anxious,cosine,-0.001180402934551239,,-0.0845459958538413,0.06380521282553672,0.48756218905472637,0.5970149253731344,0.05472636815920398,0.08772008158266542,0.41544282514875747,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,9,anxious,cosine,-0.0005933716893196106,,-0.08121495731174944,0.06154007446020842,0.48756218905472637,0.5970149253731344,0.05472636815920398,0.09242407456040379,0.4917179445909339,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,10,anxious,cosine,0.018295563757419586,,-0.07571043949574231,0.08002978619188071,0.4228855721393035,0.5717889426108892,0.05472636815920398,0.10473242811858642,0.5091986386570151,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,11,anxious,cosine,-0.008801519870758057,,-0.0921655841171741,0.0619136018678546,0.5472636815920398,0.6229720960415314,0.05472636815920398,0.10830560401082037,0.5096681486262833,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,12,anxious,cosine,-0.019064709544181824,,-0.11590250469744202,0.06309874597936871,0.572139303482587,0.6392652123995407,0.05472636815920398,0.11937649212777612,0.5022288541686969,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,13,anxious,cosine,-0.014412463642656803,,-0.10772524978965518,0.06431246437132362,0.5771144278606966,0.6392652123995407,0.05472636815920398,0.11834227889776225,0.5323218170580493,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,14,anxious,cosine,-0.03344983607530594,,-0.12156747709959745,0.047932090330868996,0.6567164179104478,0.6803393106410395,0.05472636815920398,0.11432032436132425,0.5513734171822818,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,15,anxious,cosine,-0.03289829567074776,,-0.11257700584828852,0.044421863742172725,0.6268656716417911,0.6637401229148376,0.05472636815920398,0.11007984317839144,0.5961024836315074,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,16,anxious,cosine,-0.038833603262901306,,-0.13204686865210533,0.05025440668687225,0.6567164179104478,0.6803393106410395,0.05472636815920398,0.12277795411646365,0.6086000769660066,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,17,anxious,cosine,-0.044039495289325714,,-0.12586460784077638,0.043068116158247,0.6766169154228856,0.686146731133067,0.05472636815920398,0.1196559231728315,0.6264691588379014,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,18,anxious,cosine,-0.04188653081655502,,-0.12397120129317044,0.04140317663550378,0.6616915422885572,0.6805970149253732,0.05472636815920398,0.1145229369401931,0.6278531673380875,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,19,anxious,cosine,-0.043092381209135056,,-0.12311681304126976,0.03766672527417543,0.6616915422885572,0.6805970149253732,0.05472636815920398,0.11737441718578336,0.6132613718926829,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,20,anxious,cosine,-0.026550404727458954,,-0.10424979403614996,0.05307602798566223,0.5970149253731343,0.6439711554586617,0.05472636815920398,0.12567466571927066,0.6202251553518955,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,21,anxious,cosine,-0.022948428988456726,,-0.09752963837236166,0.05172987747937442,0.6169154228855721,0.6556149143580988,0.05472636815920398,0.12784500345587724,0.5969696962826867,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,22,anxious,cosine,0.008750155568122864,,-0.053419414814561604,0.07201678864657879,0.4577114427860697,0.5884861407249468,0.05472636815920398,0.12439932636916634,0.5699773461565439,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,23,anxious,cosine,0.012275628745555878,,-0.05591091662645338,0.07844201717525723,0.4527363184079602,0.5884861407249468,0.05472636815920398,0.13313078284263605,0.5397781018961397,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,24,anxious,cosine,0.02929893508553505,,-0.029205847484990933,0.08073704447597267,0.39303482587064675,0.5494855817997392,0.05472636815920398,0.1398219414055347,0.5227311396081371,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,25,anxious,cosine,0.033298950642347336,,-0.02369864247739314,0.08460696786642079,0.36318407960199006,0.5328133203330083,0.05472636815920398,0.13622787445783613,0.5272868872928654,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,26,anxious,cosine,0.036647818982601166,,-0.03117465674877166,0.09407618585973979,0.3681592039800995,0.5328133203330083,0.05472636815920398,0.1400947444140911,0.5272980988766609,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,27,anxious,cosine,0.03761296346783638,,-0.03129286719486117,0.09717658497393133,0.36318407960199006,0.5328133203330083,0.05472636815920398,0.13606494441628447,0.5213738765458783,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,28,anxious,cosine,0.05607421323657036,,-0.003450764471199357,0.0992200700566173,0.26865671641791045,0.5057067603160667,0.05472636815920398,0.14346126243472093,0.5011608117090445,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,29,anxious,cosine,0.041372060775756836,,-0.008250224404036999,0.08131524752825503,0.34328358208955223,0.5315358690418873,0.05472636815920398,0.14417679756879803,0.5224450178363685,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,30,anxious,cosine,0.04600049555301666,,-0.009654102148488155,0.08417967148125173,0.30845771144278605,0.5164873307879209,0.05472636815920398,0.13674171939492225,0.5578778305109192,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,31,anxious,cosine,0.05830046534538269,,-0.009895880031399424,0.10261414572596553,0.29850746268656714,0.5164873307879209,0.05472636815920398,0.15147817507386205,0.6049404740795118,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,32,anxious,cosine,0.06710179150104523,,0.005477535091631601,0.10435863845050336,0.24378109452736318,0.47761194029850745,0.05472636815920398,0.14221005737781517,0.609683588188462,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,33,anxious,cosine,0.07475005835294724,,0.012686706148087982,0.1083628546446562,0.208955223880597,0.4457711442786069,0.05472636815920398,0.13906521722674367,0.6253919838584657,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,34,anxious,cosine,0.0707433670759201,,0.006522309035062813,0.10822424553334713,0.1890547263681592,0.422075668170774,0.05472636815920398,0.12479116208851337,0.6328694324810661,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,35,anxious,cosine,0.0795208141207695,,0.012964876287151157,0.11740105524659157,0.16417910447761194,0.38757034499632986,0.05472636815920398,0.1256147354841232,0.6397532320223623,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,36,anxious,cosine,0.08553217351436615,,0.025222165090963256,0.11848447676748038,0.11940298507462686,0.3098023396530859,0.05472636815920398,0.11659164279699313,0.6489115234711227,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,37,anxious,cosine,0.09904950112104416,,0.04190461887046695,0.1254891511052847,0.0945273631840796,0.2592750533049041,0.05472636815920398,0.11938543953001497,0.6445401253534123,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,38,anxious,cosine,0.10796619206666946,,0.04932229481637478,0.13475397527217867,0.0845771144278607,0.23421354764638347,0.05472636815920398,0.12180822417140007,0.6296279071811044,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,39,anxious,cosine,0.11063085496425629,,0.05966430846601725,0.13148587383329868,0.06467661691542288,0.18261633011413522,0.05472636815920398,0.11869035996496671,0.6394091600976403,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,40,anxious,cosine,0.10835786163806915,,0.059583950601518186,0.13159847408533096,0.06467661691542288,0.18261633011413522,0.05472636815920398,0.11531845778226847,0.6513689856990976,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,41,anxious,cosine,0.10456739366054535,,0.06042668102309109,0.12427435964345933,0.06467661691542288,0.18261633011413522,0.05472636815920398,0.11352716386318204,0.65096265001056,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,42,anxious,cosine,0.1027795672416687,,0.06015635896474123,0.12102718260139227,0.05472636815920398,0.16248653639021388,0.05472636815920398,0.10120979249477376,0.644034359137435,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,43,anxious,cosine,0.09534189850091934,,0.05563621632754803,0.11368996389210224,0.05970149253731343,0.17544928419128847,0.05472636815920398,0.09653053991496559,0.6519159338567612,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,44,anxious,cosine,0.10329057276248932,,0.06140574812889099,0.12088902462273837,0.03980099502487562,0.12065985860172819,0.05472636815920398,0.09618804939091202,0.6469556816806679,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,45,anxious,cosine,0.10609129816293716,,0.06256256354972721,0.12454392947256565,0.03980099502487562,0.12065985860172819,0.05472636815920398,0.0995583739131689,0.642703515909296,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,46,anxious,cosine,0.12859147787094116,,0.08085893858224154,0.1431126818060875,0.024875621890547265,0.07960199004975124,0.05472636815920398,0.10510401986539364,0.6640202070741478,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,47,anxious,cosine,0.20311769843101501,,0.12680268809199333,0.2230440977960825,0.03980099502487562,0.12065985860172819,0.05472636815920398,0.1955741681158542,0.7326225127375532,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,0,sad,cosine,0.011564234271645546,,-0.0486525686457753,0.07443654593080282,0.4079601990049751,0.5648679678530425,0.13930348258706468,0.08488982729613781,0.3916906818172205,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,1,sad,cosine,0.04128055274486542,,-0.02319610510021446,0.10359739251434806,0.22388059701492538,0.45728802794537954,0.13930348258706468,0.08894102461636066,0.4652558917228979,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,2,sad,cosine,0.09006758779287338,,0.0144182557007298,0.14706120304763318,0.06467661691542288,0.18261633011413522,0.13930348258706468,0.09713877178728574,0.5233832171786724,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,3,sad,cosine,0.10714757442474365,,0.028514855261892087,0.16283244527876378,0.05472636815920398,0.16248653639021388,0.13930348258706468,0.10523951835930341,0.536383820009081,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,4,sad,cosine,0.07802106440067291,,0.0013087119354167963,0.13013322055339818,0.1044776119402985,0.27860696517412936,0.13930348258706468,0.10316765904426567,0.5109922261369847,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,5,sad,cosine,0.05552660673856735,,-0.013223259849473819,0.10653475038707258,0.1691542288557214,0.38973134328358205,0.13930348258706468,0.10634752810001369,0.5000608790219336,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,6,sad,cosine,0.02228529565036297,,-0.047243825159966946,0.08692027274519205,0.35323383084577115,0.532624833945456,0.13930348258706468,0.10958819910883898,0.4891638091947966,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,7,sad,cosine,0.02285975217819214,,-0.03227160628885028,0.07566332556307316,0.3482587064676617,0.532624833945456,0.13930348258706468,0.09662282429635523,0.48740691206851355,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,8,sad,cosine,0.029116587713360786,,-0.026547242561355232,0.07485086135566237,0.2885572139303483,0.5161768795772689,0.13930348258706468,0.10380426757037639,0.45135242601601505,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,9,sad,cosine,-0.023267632350325584,,-0.07597633078694342,0.037672257144004115,0.6368159203980099,0.6693539601263754,0.13930348258706468,0.10415795631706715,0.468513052743988,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,10,sad,cosine,-0.015207704156637192,,-0.07420721277594564,0.04975628210231662,0.5920398009950248,0.6439711554586617,0.13930348258706468,0.11149930357933037,0.4560067268386582,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,11,sad,cosine,0.004152227193117142,,-0.06334778349846601,0.06893200911581517,0.5024875621890548,0.5980017269026767,0.13930348258706468,0.1078213773667811,0.4433845420860387,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,12,sad,cosine,0.014255341142416,,-0.05969757307320832,0.08177905585616826,0.4228855721393035,0.5717889426108892,0.13930348258706468,0.1142347041517496,0.4342921402895746,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,13,sad,cosine,0.0032374663278460503,,-0.06519674658775328,0.06552020553499466,0.48756218905472637,0.5970149253731344,0.13930348258706468,0.12213431149721142,0.4603376722110318,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,14,sad,cosine,-0.01456894539296627,,-0.08095046915113925,0.05148408384993673,0.5771144278606966,0.6392652123995407,0.13930348258706468,0.12256948947906493,0.4734528406048749,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,15,sad,cosine,-0.0211466196924448,,-0.0772047122940421,0.04264301843941212,0.6069651741293532,0.6522610826464692,0.13930348258706468,0.1100263655185699,0.4887980024900071,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,16,sad,cosine,-0.004881281405687332,,-0.0732408795505762,0.06283403541892768,0.5024875621890548,0.5980017269026767,0.13930348258706468,0.12533053681254386,0.5316860625403342,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,17,sad,cosine,-0.014167536981403828,,-0.07512296363711356,0.0508855426684022,0.5621890547263682,0.6374427077212363,0.13930348258706468,0.11751099638640879,0.536675206748073,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,18,sad,cosine,0.0017177741974592209,,-0.06564706712961196,0.062001999840140376,0.4577114427860697,0.5884861407249468,0.13930348258706468,0.11807418689131731,0.538831386045499,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,19,sad,cosine,-0.005066338926553726,,-0.07352284938096998,0.05962033253163101,0.4925373134328358,0.5970149253731344,0.13930348258706468,0.12394304648041722,0.5367258080072032,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,20,sad,cosine,-0.0046612657606601715,,-0.07520238030701873,0.0701661666855216,0.4975124378109453,0.5970149253731344,0.13930348258706468,0.12922241091728204,0.5502741165674092,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,21,sad,cosine,-0.005804617889225483,,-0.07635455168783664,0.06411249227821827,0.5074626865671642,0.5999271933017838,0.13930348258706468,0.12357781790196881,0.5786960921778256,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,22,sad,cosine,0.013907298445701599,,-0.05465079508721828,0.08246950916945935,0.3880597014925373,0.5478489903424056,0.13930348258706468,0.12725156471133228,0.6003636720380874,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,23,sad,cosine,0.026309791952371597,,-0.043281388562172646,0.09136319104582075,0.32338308457711445,0.5203035103810556,0.13930348258706468,0.12813585996627802,0.6172478454705262,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,24,sad,cosine,0.038872018456459045,,-0.030789364175870984,0.10996104273945093,0.30845771144278605,0.5164873307879209,0.13930348258706468,0.1297033406794071,0.6106050404487869,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,25,sad,cosine,0.028580723330378532,,-0.04166420102119444,0.10324222557246686,0.34328358208955223,0.5315358690418873,0.13930348258706468,0.13509988561272618,0.6187413844853445,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,26,sad,cosine,0.04013568162918091,,-0.033256653137505046,0.112087943777442,0.3034825870646766,0.5164873307879209,0.13930348258706468,0.13323554098606094,0.6133255351944362,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,27,sad,cosine,0.04957035928964615,,-0.035741432849317786,0.13222512938082218,0.2885572139303483,0.5161768795772689,0.13930348258706468,0.1359405346214771,0.6224540810086981,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,28,sad,cosine,0.056031323969364166,,-0.02521483185701071,0.13318654708564281,0.26865671641791045,0.5057067603160667,0.13930348258706468,0.13147857040166822,0.6269639704173183,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,29,sad,cosine,0.02751729264855385,,-0.05187512887641787,0.103917489387095,0.3582089552238806,0.5328133203330083,0.13930348258706468,0.1297301061451435,0.6385576350650821,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,30,sad,cosine,0.03486154228448868,,-0.042342159058898675,0.11318714357912542,0.31840796019900497,0.5180875284593979,0.13930348258706468,0.13151760548353192,0.6527037534446479,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,31,sad,cosine,0.043030746281147,,-0.030244645895436403,0.12159434333443643,0.3383084577114428,0.5295262816353017,0.13930348258706468,0.14006118848919863,0.6930134265927307,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,32,sad,cosine,0.04879281669855118,,-0.0203452805057168,0.1203275552019477,0.30845771144278605,0.5164873307879209,0.13930348258706468,0.1304761879146097,0.6890785556857182,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,33,sad,cosine,0.05566830933094025,,-0.01505840113386511,0.12455088924616577,0.2736318407960199,0.508425613866153,0.13930348258706468,0.1445110194385051,0.6947628091647317,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,34,sad,cosine,0.03934657573699951,,-0.021853340929374087,0.10192200411111117,0.3333333333333333,0.5274725274725275,0.13930348258706468,0.11950961947441098,0.6938378710333521,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,35,sad,cosine,0.04816256836056709,,-0.013584301923401631,0.11077590417116881,0.3034825870646766,0.5164873307879209,0.13930348258706468,0.12146940231323239,0.6898809146486854,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,36,sad,cosine,0.055776216089725494,,-0.004016517009586095,0.10630813241004944,0.2736318407960199,0.508425613866153,0.13930348258706468,0.11412459649145595,0.6952847705448212,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,37,sad,cosine,0.06773851811885834,,0.011312007345259197,0.11440546046942472,0.23880597014925373,0.4743180648481729,0.13930348258706468,0.11779342330992217,0.6947851844270788,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,38,sad,cosine,0.07220350205898285,,0.021326432377100007,0.11963883601129055,0.21393034825870647,0.4464633354964309,0.13930348258706468,0.11672444120049469,0.7000219470029504,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,39,sad,cosine,0.08857442438602448,,0.03728436678647995,0.12847126983106136,0.11442786069651742,0.30234150349171574,0.13930348258706468,0.11930078156292437,0.7006084285443943,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,40,sad,cosine,0.07053901255130768,,0.024672084581106903,0.11185512561351062,0.18407960199004975,0.4141791044776119,0.13930348258706468,0.10904902406036844,0.711217776468233,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,41,sad,cosine,0.07271990925073624,,0.02845370243303479,0.10979606267064809,0.1691542288557214,0.38973134328358205,0.13930348258706468,0.106929962337017,0.7122544968186016,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,42,sad,cosine,0.07300277799367905,,0.035150303412228835,0.10410076677799225,0.16417910447761194,0.38757034499632986,0.13930348258706468,0.10506766699254512,0.7176418674822082,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,43,sad,cosine,0.052900172770023346,,0.017163546895608308,0.08567558061331511,0.24875621890547264,0.4840661557079468,0.13930348258706468,0.0939009841531515,0.7164274624998009,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,44,sad,cosine,0.05620497837662697,,0.02101491768844426,0.0884673036634922,0.20398009950248755,0.4450474898236092,0.13930348258706468,0.08741010278463357,0.7209054198374166,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,45,sad,cosine,0.057541973888874054,,0.019663365557789803,0.08952305745333433,0.19402985074626866,0.4298507462686567,0.13930348258706468,0.08668166883289809,0.7148575633589582,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
individual,aligned,46,sad,cosine,0.07829800993204117,,0.039144649636000395,0.10664773583412171,0.13432835820895522,0.33350488934637157,0.13930348258706468,0.09515573084354398,0.7242687245368955,cleaned_aligned_basis,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.009950248756218905
