comparison_type,model_source,layer,emotion_or_group,estimate_name,cosine,explained_fraction,ci_low,ci_high,p_value,q_value,max_stat_p_value,null_p95,reliability,pca_status,effective_rank,condition_number,gate_passed,confirmatory,notes,stability
cross_model_stability,cross_model,35,gloomy,reliability,,,,,,,,,0.9965757466939327,raw,,,True,True,aligned versus misaligned full emotion direction,0.9965757466939327
cross_model_stability,cross_model,36,gloomy,reliability,,,,,,,,,0.9964572609205663,raw,,,True,True,aligned versus misaligned full emotion direction,0.9964572609205663
cross_model_stability,cross_model,37,gloomy,reliability,,,,,,,,,0.996628176054571,raw,,,True,True,aligned versus misaligned full emotion direction,0.996628176054571
cross_model_stability,cross_model,38,gloomy,reliability,,,,,,,,,0.9968617068965193,raw,,,True,True,aligned versus misaligned full emotion direction,0.9968617068965193
cross_model_stability,cross_model,39,gloomy,reliability,,,,,,,,,0.9968192397670295,raw,,,True,True,aligned versus misaligned full emotion direction,0.9968192397670295
cross_model_stability,cross_model,40,gloomy,reliability,,,,,,,,,0.9970538969421715,raw,,,True,True,aligned versus misaligned full emotion direction,0.9970538969421715
cross_model_stability,cross_model,41,gloomy,reliability,,,,,,,,,0.9970568497852393,raw,,,True,True,aligned versus misaligned full emotion direction,0.9970568497852393
cross_model_stability,cross_model,42,gloomy,reliability,,,,,,,,,0.9970529066319005,raw,,,True,True,aligned versus misaligned full emotion direction,0.9970529066319005
cross_model_stability,cross_model,43,gloomy,reliability,,,,,,,,,0.9969854640144371,raw,,,True,True,aligned versus misaligned full emotion direction,0.9969854640144371
cross_model_stability,cross_model,44,gloomy,reliability,,,,,,,,,0.9968293702204636,raw,,,True,True,aligned versus misaligned full emotion direction,0.9968293702204636
cross_model_stability,cross_model,45,gloomy,reliability,,,,,,,,,0.9965393525854431,raw,,,True,True,aligned versus misaligned full emotion direction,0.9965393525854431
cross_model_stability,cross_model,46,gloomy,reliability,,,,,,,,,0.995797997898232,raw,,,True,True,aligned versus misaligned full emotion direction,0.995797997898232
cross_model_stability,cross_model,47,gloomy,reliability,,,,,,,,,0.9965660023449108,raw,,,True,True,aligned versus misaligned full emotion direction,0.9965660023449108
cross_model_stability,cross_model,0,joyful,reliability,,,,,,,,,0.9998169219342481,raw,,,True,True,aligned versus misaligned full emotion direction,0.9998169219342481
cross_model_stability,cross_model,1,joyful,reliability,,,,,,,,,0.9997676365823543,raw,,,True,True,aligned versus misaligned full emotion direction,0.9997676365823543
cross_model_stability,cross_model,2,joyful,reliability,,,,,,,,,0.9996967882691906,raw,,,True,True,aligned versus misaligned full emotion direction,0.9996967882691906
cross_model_stability,cross_model,3,joyful,reliability,,,,,,,,,0.999648705786405,raw,,,True,True,aligned versus misaligned full emotion direction,0.999648705786405
cross_model_stability,cross_model,4,joyful,reliability,,,,,,,,,0.9996107185913429,raw,,,True,True,aligned versus misaligned full emotion direction,0.9996107185913429
cross_model_stability,cross_model,5,joyful,reliability,,,,,,,,,0.9993398128854543,raw,,,True,True,aligned versus misaligned full emotion direction,0.9993398128854543
cross_model_stability,cross_model,6,joyful,reliability,,,,,,,,,0.998717246278683,raw,,,True,True,aligned versus misaligned full emotion direction,0.998717246278683
cross_model_stability,cross_model,7,joyful,reliability,,,,,,,,,0.9985752082291747,raw,,,True,True,aligned versus misaligned full emotion direction,0.9985752082291747
cross_model_stability,cross_model,8,joyful,reliability,,,,,,,,,0.9980135059910898,raw,,,True,True,aligned versus misaligned full emotion direction,0.9980135059910898
cross_model_stability,cross_model,9,joyful,reliability,,,,,,,,,0.9973043962167165,raw,,,True,True,aligned versus misaligned full emotion direction,0.9973043962167165
cross_model_stability,cross_model,10,joyful,reliability,,,,,,,,,0.9962474665425447,raw,,,True,True,aligned versus misaligned full emotion direction,0.9962474665425447
cross_model_stability,cross_model,11,joyful,reliability,,,,,,,,,0.9963928060990169,raw,,,True,True,aligned versus misaligned full emotion direction,0.9963928060990169
cross_model_stability,cross_model,12,joyful,reliability,,,,,,,,,0.996420709139217,raw,,,True,True,aligned versus misaligned full emotion direction,0.996420709139217
cross_model_stability,cross_model,13,joyful,reliability,,,,,,,,,0.9970073939902373,raw,,,True,True,aligned versus misaligned full emotion direction,0.9970073939902373
cross_model_stability,cross_model,14,joyful,reliability,,,,,,,,,0.9972791440671678,raw,,,True,True,aligned versus misaligned full emotion direction,0.9972791440671678
cross_model_stability,cross_model,15,joyful,reliability,,,,,,,,,0.9977553553291556,raw,,,True,True,aligned versus misaligned full emotion direction,0.9977553553291556
cross_model_stability,cross_model,16,joyful,reliability,,,,,,,,,0.9977955640417911,raw,,,True,True,aligned versus misaligned full emotion direction,0.9977955640417911
cross_model_stability,cross_model,17,joyful,reliability,,,,,,,,,0.9978092756931557,raw,,,True,True,aligned versus misaligned full emotion direction,0.9978092756931557
cross_model_stability,cross_model,18,joyful,reliability,,,,,,,,,0.9979040067764302,raw,,,True,True,aligned versus misaligned full emotion direction,0.9979040067764302
cross_model_stability,cross_model,19,joyful,reliability,,,,,,,,,0.997950987424747,raw,,,True,True,aligned versus misaligned full emotion direction,0.997950987424747
cross_model_stability,cross_model,20,joyful,reliability,,,,,,,,,0.9979658446933667,raw,,,True,True,aligned versus misaligned full emotion direction,0.9979658446933667
cross_model_stability,cross_model,21,joyful,reliability,,,,,,,,,0.9978973540579493,raw,,,True,True,aligned versus misaligned full emotion direction,0.9978973540579493
cross_model_stability,cross_model,22,joyful,reliability,,,,,,,,,0.9976987545316768,raw,,,True,True,aligned versus misaligned full emotion direction,0.9976987545316768
cross_model_stability,cross_model,23,joyful,reliability,,,,,,,,,0.9978434419640355,raw,,,True,True,aligned versus misaligned full emotion direction,0.9978434419640355
cross_model_stability,cross_model,24,joyful,reliability,,,,,,,,,0.9979682101647812,raw,,,True,True,aligned versus misaligned full emotion direction,0.9979682101647812
cross_model_stability,cross_model,25,joyful,reliability,,,,,,,,,0.9980166666772315,raw,,,True,True,aligned versus misaligned full emotion direction,0.9980166666772315
cross_model_stability,cross_model,26,joyful,reliability,,,,,,,,,0.997460357797163,raw,,,True,True,aligned versus misaligned full emotion direction,0.997460357797163
cross_model_stability,cross_model,27,joyful,reliability,,,,,,,,,0.9971438629382154,raw,,,True,True,aligned versus misaligned full emotion direction,0.9971438629382154
cross_model_stability,cross_model,28,joyful,reliability,,,,,,,,,0.9954331111805174,raw,,,True,True,aligned versus misaligned full emotion direction,0.9954331111805174
cross_model_stability,cross_model,29,joyful,reliability,,,,,,,,,0.9946036312189498,raw,,,True,True,aligned versus misaligned full emotion direction,0.9946036312189498
cross_model_stability,cross_model,30,joyful,reliability,,,,,,,,,0.9949038782979817,raw,,,True,True,aligned versus misaligned full emotion direction,0.9949038782979817
cross_model_stability,cross_model,31,joyful,reliability,,,,,,,,,0.9956264608658348,raw,,,True,True,aligned versus misaligned full emotion direction,0.9956264608658348
cross_model_stability,cross_model,32,joyful,reliability,,,,,,,,,0.9955781600320687,raw,,,True,True,aligned versus misaligned full emotion direction,0.9955781600320687
cross_model_stability,cross_model,33,joyful,reliability,,,,,,,,,0.9957279109671014,raw,,,True,True,aligned versus misaligned full emotion direction,0.9957279109671014
cross_model_stability,cross_model,34,joyful,reliability,,,,,,,,,0.9960735650086306,raw,,,True,True,aligned versus misaligned full emotion direction,0.9960735650086306
cross_model_stability,cross_model,35,joyful,reliability,,,,,,,,,0.9963236815449769,raw,,,True,True,aligned versus misaligned full emotion direction,0.9963236815449769
cross_model_stability,cross_model,36,joyful,reliability,,,,,,,,,0.9953649371019471,raw,,,True,True,aligned versus misaligned full emotion direction,0.9953649371019471
cross_model_stability,cross_model,37,joyful,reliability,,,,,,,,,0.9949407111387294,raw,,,True,True,aligned versus misaligned full emotion direction,0.9949407111387294
cross_model_stability,cross_model,38,joyful,reliability,,,,,,,,,0.9953503021138989,raw,,,True,True,aligned versus misaligned full emotion direction,0.9953503021138989
cross_model_stability,cross_model,39,joyful,reliability,,,,,,,,,0.9952290140581109,raw,,,True,True,aligned versus misaligned full emotion direction,0.9952290140581109
cross_model_stability,cross_model,40,joyful,reliability,,,,,,,,,0.9953744868062323,raw,,,True,True,aligned versus misaligned full emotion direction,0.9953744868062323
cross_model_stability,cross_model,41,joyful,reliability,,,,,,,,,0.9954645901818324,raw,,,True,True,aligned versus misaligned full emotion direction,0.9954645901818324
cross_model_stability,cross_model,42,joyful,reliability,,,,,,,,,0.9955173124252437,raw,,,True,True,aligned versus misaligned full emotion direction,0.9955173124252437
cross_model_stability,cross_model,43,joyful,reliability,,,,,,,,,0.9957928048345513,raw,,,True,True,aligned versus misaligned full emotion direction,0.9957928048345513
cross_model_stability,cross_model,44,joyful,reliability,,,,,,,,,0.9959520780928441,raw,,,True,True,aligned versus misaligned full emotion direction,0.9959520780928441
cross_model_stability,cross_model,45,joyful,reliability,,,,,,,,,0.9958204624265945,raw,,,True,True,aligned versus misaligned full emotion direction,0.9958204624265945
cross_model_stability,cross_model,46,joyful,reliability,,,,,,,,,0.9957311684390671,raw,,,True,True,aligned versus misaligned full emotion direction,0.9957311684390671
cross_model_stability,cross_model,47,joyful,reliability,,,,,,,,,0.9969349025735718,raw,,,True,True,aligned versus misaligned full emotion direction,0.9969349025735718
cross_model_stability,cross_model,0,miserable,reliability,,,,,,,,,0.9998579970367703,raw,,,True,True,aligned versus misaligned full emotion direction,0.9998579970367703
cross_model_stability,cross_model,1,miserable,reliability,,,,,,,,,0.9998227504630168,raw,,,True,True,aligned versus misaligned full emotion direction,0.9998227504630168
cross_model_stability,cross_model,2,miserable,reliability,,,,,,,,,0.9997539708235998,raw,,,True,True,aligned versus misaligned full emotion direction,0.9997539708235998
cross_model_stability,cross_model,3,miserable,reliability,,,,,,,,,0.999691426055992,raw,,,True,True,aligned versus misaligned full emotion direction,0.999691426055992
cross_model_stability,cross_model,4,miserable,reliability,,,,,,,,,0.9996482491418837,raw,,,True,True,aligned versus misaligned full emotion direction,0.9996482491418837
cross_model_stability,cross_model,5,miserable,reliability,,,,,,,,,0.9992987605029134,raw,,,True,True,aligned versus misaligned full emotion direction,0.9992987605029134
cross_model_stability,cross_model,6,miserable,reliability,,,,,,,,,0.9987340563806392,raw,,,True,True,aligned versus misaligned full emotion direction,0.9987340563806392
cross_model_stability,cross_model,7,miserable,reliability,,,,,,,,,0.9985993403689238,raw,,,True,True,aligned versus misaligned full emotion direction,0.9985993403689238
cross_model_stability,cross_model,8,miserable,reliability,,,,,,,,,0.9981172123719595,raw,,,True,True,aligned versus misaligned full emotion direction,0.9981172123719595
cross_model_stability,cross_model,9,miserable,reliability,,,,,,,,,0.9972526688688845,raw,,,True,True,aligned versus misaligned full emotion direction,0.9972526688688845
cross_model_stability,cross_model,10,miserable,reliability,,,,,,,,,0.9954275232566577,raw,,,True,True,aligned versus misaligned full emotion direction,0.9954275232566577
cross_model_stability,cross_model,11,miserable,reliability,,,,,,,,,0.9958829262506326,raw,,,True,True,aligned versus misaligned full emotion direction,0.9958829262506326
cross_model_stability,cross_model,12,miserable,reliability,,,,,,,,,0.9963981016541379,raw,,,True,True,aligned versus misaligned full emotion direction,0.9963981016541379
cross_model_stability,cross_model,13,miserable,reliability,,,,,,,,,0.9970420291382159,raw,,,True,True,aligned versus misaligned full emotion direction,0.9970420291382159
cross_model_stability,cross_model,14,miserable,reliability,,,,,,,,,0.9974252135220188,raw,,,True,True,aligned versus misaligned full emotion direction,0.9974252135220188
cross_model_stability,cross_model,15,miserable,reliability,,,,,,,,,0.9978894339238118,raw,,,True,True,aligned versus misaligned full emotion direction,0.9978894339238118
cross_model_stability,cross_model,16,miserable,reliability,,,,,,,,,0.997952521480737,raw,,,True,True,aligned versus misaligned full emotion direction,0.997952521480737
cross_model_stability,cross_model,17,miserable,reliability,,,,,,,,,0.9979955062216375,raw,,,True,True,aligned versus misaligned full emotion direction,0.9979955062216375
cross_model_stability,cross_model,18,miserable,reliability,,,,,,,,,0.9979664377289221,raw,,,True,True,aligned versus misaligned full emotion direction,0.9979664377289221
cross_model_stability,cross_model,19,miserable,reliability,,,,,,,,,0.9978454988501975,raw,,,True,True,aligned versus misaligned full emotion direction,0.9978454988501975
cross_model_stability,cross_model,20,miserable,reliability,,,,,,,,,0.9978919753548141,raw,,,True,True,aligned versus misaligned full emotion direction,0.9978919753548141
cross_model_stability,cross_model,21,miserable,reliability,,,,,,,,,0.997703654017434,raw,,,True,True,aligned versus misaligned full emotion direction,0.997703654017434
cross_model_stability,cross_model,22,miserable,reliability,,,,,,,,,0.9968438821956669,raw,,,True,True,aligned versus misaligned full emotion direction,0.9968438821956669
cross_model_stability,cross_model,23,miserable,reliability,,,,,,,,,0.9968004724340392,raw,,,True,True,aligned versus misaligned full emotion direction,0.9968004724340392
cross_model_stability,cross_model,24,miserable,reliability,,,,,,,,,0.9966029097513671,raw,,,True,True,aligned versus misaligned full emotion direction,0.9966029097513671
cross_model_stability,cross_model,25,miserable,reliability,,,,,,,,,0.9965627393046562,raw,,,True,True,aligned versus misaligned full emotion direction,0.9965627393046562
cross_model_stability,cross_model,26,miserable,reliability,,,,,,,,,0.9955915078192233,raw,,,True,True,aligned versus misaligned full emotion direction,0.9955915078192233
cross_model_stability,cross_model,27,miserable,reliability,,,,,,,,,0.9947816072439106,raw,,,True,True,aligned versus misaligned full emotion direction,0.9947816072439106
cross_model_stability,cross_model,28,miserable,reliability,,,,,,,,,0.9906413813046129,raw,,,True,True,aligned versus misaligned full emotion direction,0.9906413813046129
cross_model_stability,cross_model,29,miserable,reliability,,,,,,,,,0.9886751016754654,raw,,,True,True,aligned versus misaligned full emotion direction,0.9886751016754654
cross_model_stability,cross_model,30,miserable,reliability,,,,,,,,,0.9870403011309203,raw,,,True,True,aligned versus misaligned full emotion direction,0.9870403011309203
cross_model_stability,cross_model,31,miserable,reliability,,,,,,,,,0.9876157610644813,raw,,,True,True,aligned versus misaligned full emotion direction,0.9876157610644813
cross_model_stability,cross_model,32,miserable,reliability,,,,,,,,,0.9872366192101929,raw,,,True,True,aligned versus misaligned full emotion direction,0.9872366192101929
cross_model_stability,cross_model,33,miserable,reliability,,,,,,,,,0.9870664429824191,raw,,,True,True,aligned versus misaligned full emotion direction,0.9870664429824191
cross_model_stability,cross_model,34,miserable,reliability,,,,,,,,,0.9878430959307111,raw,,,True,True,aligned versus misaligned full emotion direction,0.9878430959307111
cross_model_stability,cross_model,35,miserable,reliability,,,,,,,,,0.9885654195857978,raw,,,True,True,aligned versus misaligned full emotion direction,0.9885654195857978
cross_model_stability,cross_model,36,miserable,reliability,,,,,,,,,0.9865247061473794,raw,,,True,True,aligned versus misaligned full emotion direction,0.9865247061473794
cross_model_stability,cross_model,37,miserable,reliability,,,,,,,,,0.9850381410236869,raw,,,True,True,aligned versus misaligned full emotion direction,0.9850381410236869
cross_model_stability,cross_model,38,miserable,reliability,,,,,,,,,0.985179358661014,raw,,,True,True,aligned versus misaligned full emotion direction,0.985179358661014
cross_model_stability,cross_model,39,miserable,reliability,,,,,,,,,0.9848644878377267,raw,,,True,True,aligned versus misaligned full emotion direction,0.9848644878377267
cross_model_stability,cross_model,40,miserable,reliability,,,,,,,,,0.9845197913468998,raw,,,True,True,aligned versus misaligned full emotion direction,0.9845197913468998
cross_model_stability,cross_model,41,miserable,reliability,,,,,,,,,0.9845104246979727,raw,,,True,True,aligned versus misaligned full emotion direction,0.9845104246979727
cross_model_stability,cross_model,42,miserable,reliability,,,,,,,,,0.9849813137291682,raw,,,True,True,aligned versus misaligned full emotion direction,0.9849813137291682
cross_model_stability,cross_model,43,miserable,reliability,,,,,,,,,0.9858565035756185,raw,,,True,True,aligned versus misaligned full emotion direction,0.9858565035756185
cross_model_stability,cross_model,44,miserable,reliability,,,,,,,,,0.987330634085244,raw,,,True,True,aligned versus misaligned full emotion direction,0.987330634085244
cross_model_stability,cross_model,45,miserable,reliability,,,,,,,,,0.9865477312320178,raw,,,True,True,aligned versus misaligned full emotion direction,0.9865477312320178
cross_model_stability,cross_model,46,miserable,reliability,,,,,,,,,0.9844953794149702,raw,,,True,True,aligned versus misaligned full emotion direction,0.9844953794149702
cross_model_stability,cross_model,47,miserable,reliability,,,,,,,,,0.9880533438554315,raw,,,True,True,aligned versus misaligned full emotion direction,0.9880533438554315
cross_model_stability,cross_model,0,sad,reliability,,,,,,,,,0.9998651204460475,raw,,,True,True,aligned versus misaligned full emotion direction,0.9998651204460475
cross_model_stability,cross_model,1,sad,reliability,,,,,,,,,0.9998207175644155,raw,,,True,True,aligned versus misaligned full emotion direction,0.9998207175644155
cross_model_stability,cross_model,2,sad,reliability,,,,,,,,,0.999662986044134,raw,,,True,True,aligned versus misaligned full emotion direction,0.999662986044134
cross_model_stability,cross_model,3,sad,reliability,,,,,,,,,0.9995595382330763,raw,,,True,True,aligned versus misaligned full emotion direction,0.9995595382330763
cross_model_stability,cross_model,4,sad,reliability,,,,,,,,,0.9993849649710197,raw,,,True,True,aligned versus misaligned full emotion direction,0.9993849649710197
cross_model_stability,cross_model,5,sad,reliability,,,,,,,,,0.9990582484915893,raw,,,True,True,aligned versus misaligned full emotion direction,0.9990582484915893
cross_model_stability,cross_model,6,sad,reliability,,,,,,,,,0.9985076379934467,raw,,,True,True,aligned versus misaligned full emotion direction,0.9985076379934467
cross_model_stability,cross_model,7,sad,reliability,,,,,,,,,0.9983509079497637,raw,,,True,True,aligned versus misaligned full emotion direction,0.9983509079497637
cross_model_stability,cross_model,8,sad,reliability,,,,,,,,,0.9980105741296383,raw,,,True,True,aligned versus misaligned full emotion direction,0.9980105741296383
cross_model_stability,cross_model,9,sad,reliability,,,,,,,,,0.9974806511035822,raw,,,True,True,aligned versus misaligned full emotion direction,0.9974806511035822
cross_model_stability,cross_model,10,sad,reliability,,,,,,,,,0.9966592105782172,raw,,,True,True,aligned versus misaligned full emotion direction,0.9966592105782172
cross_model_stability,cross_model,11,sad,reliability,,,,,,,,,0.9969862482228702,raw,,,True,True,aligned versus misaligned full emotion direction,0.9969862482228702
cross_model_stability,cross_model,12,sad,reliability,,,,,,,,,0.996781060765412,raw,,,True,True,aligned versus misaligned full emotion direction,0.996781060765412
cross_model_stability,cross_model,13,sad,reliability,,,,,,,,,0.9970736109770767,raw,,,True,True,aligned versus misaligned full emotion direction,0.9970736109770767
cross_model_stability,cross_model,14,sad,reliability,,,,,,,,,0.9972120546581433,raw,,,True,True,aligned versus misaligned full emotion direction,0.9972120546581433
cross_model_stability,cross_model,15,sad,reliability,,,,,,,,,0.9974520546579023,raw,,,True,True,aligned versus misaligned full emotion direction,0.9974520546579023
cross_model_stability,cross_model,16,sad,reliability,,,,,,,,,0.9972389133807034,raw,,,True,True,aligned versus misaligned full emotion direction,0.9972389133807034
cross_model_stability,cross_model,17,sad,reliability,,,,,,,,,0.9975637589267159,raw,,,True,True,aligned versus misaligned full emotion direction,0.9975637589267159
cross_model_stability,cross_model,18,sad,reliability,,,,,,,,,0.9972055189880012,raw,,,True,True,aligned versus misaligned full emotion direction,0.9972055189880012
cross_model_stability,cross_model,19,sad,reliability,,,,,,,,,0.9966727880220181,raw,,,True,True,aligned versus misaligned full emotion direction,0.9966727880220181
cross_model_stability,cross_model,20,sad,reliability,,,,,,,,,0.9966135641646606,raw,,,True,True,aligned versus misaligned full emotion direction,0.9966135641646606
cross_model_stability,cross_model,21,sad,reliability,,,,,,,,,0.9964982695703255,raw,,,True,True,aligned versus misaligned full emotion direction,0.9964982695703255
cross_model_stability,cross_model,22,sad,reliability,,,,,,,,,0.9966713457012447,raw,,,True,True,aligned versus misaligned full emotion direction,0.9966713457012447
cross_model_stability,cross_model,23,sad,reliability,,,,,,,,,0.9967024119089418,raw,,,True,True,aligned versus misaligned full emotion direction,0.9967024119089418
cross_model_stability,cross_model,24,sad,reliability,,,,,,,,,0.996685792915767,raw,,,True,True,aligned versus misaligned full emotion direction,0.996685792915767
cross_model_stability,cross_model,25,sad,reliability,,,,,,,,,0.9967105035818826,raw,,,True,True,aligned versus misaligned full emotion direction,0.9967105035818826
cross_model_stability,cross_model,26,sad,reliability,,,,,,,,,0.996341510834869,raw,,,True,True,aligned versus misaligned full emotion direction,0.996341510834869
cross_model_stability,cross_model,27,sad,reliability,,,,,,,,,0.9961623501158945,raw,,,True,True,aligned versus misaligned full emotion direction,0.9961623501158945
cross_model_stability,cross_model,28,sad,reliability,,,,,,,,,0.9959619166846109,raw,,,True,True,aligned versus misaligned full emotion direction,0.9959619166846109
cross_model_stability,cross_model,29,sad,reliability,,,,,,,,,0.996058068830564,raw,,,True,True,aligned versus misaligned full emotion direction,0.996058068830564
cross_model_stability,cross_model,30,sad,reliability,,,,,,,,,0.9961616158159096,raw,,,True,True,aligned versus misaligned full emotion direction,0.9961616158159096
cross_model_stability,cross_model,31,sad,reliability,,,,,,,,,0.9965345194019058,raw,,,True,True,aligned versus misaligned full emotion direction,0.9965345194019058
cross_model_stability,cross_model,32,sad,reliability,,,,,,,,,0.9964898689049216,raw,,,True,True,aligned versus misaligned full emotion direction,0.9964898689049216
cross_model_stability,cross_model,33,sad,reliability,,,,,,,,,0.9966825070493274,raw,,,True,True,aligned versus misaligned full emotion direction,0.9966825070493274
cross_model_stability,cross_model,34,sad,reliability,,,,,,,,,0.996905945201165,raw,,,True,True,aligned versus misaligned full emotion direction,0.996905945201165
cross_model_stability,cross_model,35,sad,reliability,,,,,,,,,0.9969489069343361,raw,,,True,True,aligned versus misaligned full emotion direction,0.9969489069343361
cross_model_stability,cross_model,36,sad,reliability,,,,,,,,,0.9966808046578048,raw,,,True,True,aligned versus misaligned full emotion direction,0.9966808046578048
cross_model_stability,cross_model,37,sad,reliability,,,,,,,,,0.9966123452849979,raw,,,True,True,aligned versus misaligned full emotion direction,0.9966123452849979
cross_model_stability,cross_model,38,sad,reliability,,,,,,,,,0.9967860288813641,raw,,,True,True,aligned versus misaligned full emotion direction,0.9967860288813641
cross_model_stability,cross_model,39,sad,reliability,,,,,,,,,0.9965989697221148,raw,,,True,True,aligned versus misaligned full emotion direction,0.9965989697221148
cross_model_stability,cross_model,40,sad,reliability,,,,,,,,,0.9968776744710586,raw,,,True,True,aligned versus misaligned full emotion direction,0.9968776744710586
cross_model_stability,cross_model,41,sad,reliability,,,,,,,,,0.9969062014523441,raw,,,True,True,aligned versus misaligned full emotion direction,0.9969062014523441
cross_model_stability,cross_model,42,sad,reliability,,,,,,,,,0.99687909771314,raw,,,True,True,aligned versus misaligned full emotion direction,0.99687909771314
cross_model_stability,cross_model,43,sad,reliability,,,,,,,,,0.9968038680717988,raw,,,True,True,aligned versus misaligned full emotion direction,0.9968038680717988
cross_model_stability,cross_model,44,sad,reliability,,,,,,,,,0.9968094931435489,raw,,,True,True,aligned versus misaligned full emotion direction,0.9968094931435489
cross_model_stability,cross_model,45,sad,reliability,,,,,,,,,0.9967466478906422,raw,,,True,True,aligned versus misaligned full emotion direction,0.9967466478906422
cross_model_stability,cross_model,46,sad,reliability,,,,,,,,,0.9965500197681076,raw,,,True,True,aligned versus misaligned full emotion direction,0.9965500197681076
cross_model_stability,cross_model,47,sad,reliability,,,,,,,,,0.991959542553486,raw,,,True,True,aligned versus misaligned full emotion direction,0.991959542553486
cross_model_stability,cross_model,0,serene,reliability,,,,,,,,,0.9998443779733258,raw,,,True,True,aligned versus misaligned full emotion direction,0.9998443779733258
cross_model_stability,cross_model,1,serene,reliability,,,,,,,,,0.999833099476932,raw,,,True,True,aligned versus misaligned full emotion direction,0.999833099476932
cross_model_stability,cross_model,2,serene,reliability,,,,,,,,,0.9997701014339995,raw,,,True,True,aligned versus misaligned full emotion direction,0.9997701014339995
cross_model_stability,cross_model,3,serene,reliability,,,,,,,,,0.9996982962064923,raw,,,True,True,aligned versus misaligned full emotion direction,0.9996982962064923
cross_model_stability,cross_model,4,serene,reliability,,,,,,,,,0.9996637978128666,raw,,,True,True,aligned versus misaligned full emotion direction,0.9996637978128666
cross_model_stability,cross_model,5,serene,reliability,,,,,,,,,0.99946720893744,raw,,,True,True,aligned versus misaligned full emotion direction,0.99946720893744
cross_model_stability,cross_model,6,serene,reliability,,,,,,,,,0.9991631371820485,raw,,,True,True,aligned versus misaligned full emotion direction,0.9991631371820485
cross_model_stability,cross_model,7,serene,reliability,,,,,,,,,0.9990274620814387,raw,,,True,True,aligned versus misaligned full emotion direction,0.9990274620814387
cross_model_stability,cross_model,8,serene,reliability,,,,,,,,,0.9986169536998519,raw,,,True,True,aligned versus misaligned full emotion direction,0.9986169536998519
cross_model_stability,cross_model,9,serene,reliability,,,,,,,,,0.9977517013372779,raw,,,True,True,aligned versus misaligned full emotion direction,0.9977517013372779
cross_model_stability,cross_model,10,serene,reliability,,,,,,,,,0.9959479201467489,raw,,,True,True,aligned versus misaligned full emotion direction,0.9959479201467489
cross_model_stability,cross_model,11,serene,reliability,,,,,,,,,0.9956096986615922,raw,,,True,True,aligned versus misaligned full emotion direction,0.9956096986615922
cross_model_stability,cross_model,12,serene,reliability,,,,,,,,,0.9963280607645181,raw,,,True,True,aligned versus misaligned full emotion direction,0.9963280607645181
cross_model_stability,cross_model,13,serene,reliability,,,,,,,,,0.9972324547268182,raw,,,True,True,aligned versus misaligned full emotion direction,0.9972324547268182
cross_model_stability,cross_model,14,serene,reliability,,,,,,,,,0.9975380575593712,raw,,,True,True,aligned versus misaligned full emotion direction,0.9975380575593712
cross_model_stability,cross_model,15,serene,reliability,,,,,,,,,0.9977507325072125,raw,,,True,True,aligned versus misaligned full emotion direction,0.9977507325072125
cross_model_stability,cross_model,16,serene,reliability,,,,,,,,,0.9974635196858374,raw,,,True,True,aligned versus misaligned full emotion direction,0.9974635196858374
cross_model_stability,cross_model,17,serene,reliability,,,,,,,,,0.9978084903623721,raw,,,True,True,aligned versus misaligned full emotion direction,0.9978084903623721
cross_model_stability,cross_model,18,serene,reliability,,,,,,,,,0.9975830539912275,raw,,,True,True,aligned versus misaligned full emotion direction,0.9975830539912275
cross_model_stability,cross_model,19,serene,reliability,,,,,,,,,0.9975017470730925,raw,,,True,True,aligned versus misaligned full emotion direction,0.9975017470730925
cross_model_stability,cross_model,20,serene,reliability,,,,,,,,,0.9974155637172477,raw,,,True,True,aligned versus misaligned full emotion direction,0.9974155637172477
cross_model_stability,cross_model,21,serene,reliability,,,,,,,,,0.9971552456191636,raw,,,True,True,aligned versus misaligned full emotion direction,0.9971552456191636
cross_model_stability,cross_model,22,serene,reliability,,,,,,,,,0.9970183995244919,raw,,,True,True,aligned versus misaligned full emotion direction,0.9970183995244919
cross_model_stability,cross_model,23,serene,reliability,,,,,,,,,0.9972559857410119,raw,,,True,True,aligned versus misaligned full emotion direction,0.9972559857410119
cross_model_stability,cross_model,24,serene,reliability,,,,,,,,,0.9973682006724659,raw,,,True,True,aligned versus misaligned full emotion direction,0.9973682006724659
cross_model_stability,cross_model,25,serene,reliability,,,,,,,,,0.9973945606189774,raw,,,True,True,aligned versus misaligned full emotion direction,0.9973945606189774
cross_model_stability,cross_model,26,serene,reliability,,,,,,,,,0.9961787336453398,raw,,,True,True,aligned versus misaligned full emotion direction,0.9961787336453398
cross_model_stability,cross_model,27,serene,reliability,,,,,,,,,0.9955288745063203,raw,,,True,True,aligned versus misaligned full emotion direction,0.9955288745063203
cross_model_stability,cross_model,28,serene,reliability,,,,,,,,,0.9952386227485261,raw,,,True,True,aligned versus misaligned full emotion direction,0.9952386227485261
cross_model_stability,cross_model,29,serene,reliability,,,,,,,,,0.994784616389988,raw,,,True,True,aligned versus misaligned full emotion direction,0.994784616389988
cross_model_stability,cross_model,30,serene,reliability,,,,,,,,,0.9950874122801753,raw,,,True,True,aligned versus misaligned full emotion direction,0.9950874122801753
cross_model_stability,cross_model,31,serene,reliability,,,,,,,,,0.9958433121162485,raw,,,True,True,aligned versus misaligned full emotion direction,0.9958433121162485
