comparison_type,model_source,layer,emotion_or_group,estimate_name,cosine,explained_fraction,ci_low,ci_high,p_value,q_value,max_stat_p_value,null_p95,reliability,pca_status,effective_rank,condition_number,gate_passed,confirmatory,notes
individual,aligned,36,anxious,cosine,0.1062801331281662,,0.02862303322181107,0.14240962453186512,0.10945273631840796,0.26713888186187706,0.014925373134328358,0.1293808221817015,0.6489115234711227,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,37,anxious,cosine,0.11860333383083344,,0.05281018111854793,0.14228314012289048,0.07462686567164178,0.1953867028493894,0.014925373134328358,0.13438022509217262,0.6445401253534123,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,38,anxious,cosine,0.12708663940429688,,0.05076471595093609,0.15425532646477225,0.06965174129353234,0.18573797678275292,0.014925373134328358,0.1378318555653095,0.6296279071811044,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,39,anxious,cosine,0.12330465018749237,,0.0713558804243803,0.14107878878712654,0.05970149253731343,0.1606918677639838,0.014925373134328358,0.12343002073466776,0.6394091600976403,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,40,anxious,cosine,0.12836217880249023,,0.05944854766130448,0.14926170967519284,0.05970149253731343,0.1606918677639838,0.014925373134328358,0.13670536279678344,0.6513689856990976,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,41,anxious,cosine,0.1180771216750145,,0.06969952620565892,0.13626748993992807,0.05970149253731343,0.1606918677639838,0.014925373134328358,0.12003891877830014,0.65096265001056,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,42,anxious,cosine,0.11469949781894684,,0.06616177279502154,0.13352052308619022,0.05970149253731343,0.1606918677639838,0.014925373134328358,0.11480457037687299,0.644034359137435,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,43,anxious,cosine,0.128237783908844,,0.082165851816535,0.14405073821544648,0.04477611940298507,0.13158696314346635,0.014925373134328358,0.12025894336402407,0.6519159338567612,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,44,anxious,cosine,0.13474790751934052,,0.07861640658229592,0.14953715167939663,0.03482587064676617,0.10447761194029852,0.014925373134328358,0.12207133099436743,0.6469556816806679,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,45,anxious,cosine,0.1340494602918625,,0.0678476493805647,0.15733312703669072,0.04975124378109453,0.1418649327619329,0.014925373134328358,0.1215446390211582,0.642703515909296,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,46,anxious,cosine,0.15537092089653015,,0.10416853707283737,0.1711668722331524,0.01990049751243781,0.0629817943250779,0.014925373134328358,0.12243897542357443,0.6640202070741478,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,47,anxious,cosine,0.30607664585113525,,0.2137309730052948,0.32873068526387217,0.014925373134328358,0.048846675712347354,0.014925373134328358,0.21796657219529134,0.7326225127375532,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,0,furious,cosine,0.13480116426944733,,0.08892889767885209,0.15019843243062497,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.0835289910435674,0.6883168431887372,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,1,furious,cosine,0.13069753348827362,,0.07241797503083945,0.15739811658859254,0.014925373134328358,0.048846675712347354,0.004975124378109453,0.09361536800861352,0.6910898680684132,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,2,furious,cosine,0.13832291960716248,,0.06362700201570988,0.17676089778542523,0.024875621890547265,0.07703418391911411,0.004975124378109453,0.10937594249844546,0.6986387646358324,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,3,furious,cosine,0.12407182157039642,,0.03473780946806073,0.178324793279171,0.04975124378109453,0.1418649327619329,0.004975124378109453,0.11668470092117783,0.7049928096080249,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,4,furious,cosine,0.17104220390319824,,0.06946366094052792,0.21932250261306763,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.12915372774004935,0.7083574716442629,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,5,furious,cosine,0.1875443458557129,,0.09425338674336672,0.22750209420919418,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.1205949023365974,0.7089281493255857,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,6,furious,cosine,0.20439422130584717,,0.1302408551797271,0.23255559615790844,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.11393750570714474,0.7282609163224072,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,7,furious,cosine,0.20396587252616882,,0.13673195727169515,0.22688950896263124,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.10390372239053247,0.7561656112650479,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
individual,aligned,8,furious,cosine,0.21585211157798767,,0.15192250907421115,0.23406298197805883,0.004975124378109453,0.027554535017221583,0.004975124378109453,0.09969313926994788,0.7621924407390502,raw,,,True,True,control=emotion_label_permutation;family_max_stat_p=0.014925373134328358
