comparison_type,model_source,layer,emotion_or_group,estimate_name,cosine,explained_fraction,ci_low,ci_high,p_value,q_value,max_stat_p_value,null_p95,reliability,pca_status,effective_rank,condition_number,gate_passed,confirmatory,notes
centroid,aligned,44,high_arousal_negative,cosine,0.21201133728027344,,0.19114036187529565,0.2198764741420746,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.11076754555106162,0.7792094685780039,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,45,high_arousal_negative,cosine,0.21935680508613586,,0.19737358577549458,0.23106616847217082,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.10703169368207445,0.7684086167922312,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,46,high_arousal_negative,cosine,0.2215636968612671,,0.19511418417096138,0.22995619289577007,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.12384156920015811,0.7867689278326863,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,47,high_arousal_negative,cosine,0.38278672099113464,,0.33690914139151573,0.39925816357135774,0.004975124378109453,0.016190235264356184,0.004975124378109453,0.22973214015364646,0.8268768917613094,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious;family_max_stat_p=0.11940298507462686"
centroid,aligned,0,low_arousal_negative,cosine,0.005366872996091843,,-0.032397042680531736,0.0348525022156537,0.4427860696517413,0.44510432132531064,0.06965174129353234,0.07790033109486098,0.44582128210670563,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,1,low_arousal_negative,cosine,0.04922714829444885,,-0.001455704984255128,0.08022908195853239,0.1890547263681592,0.23570459391354912,0.06965174129353234,0.08223159052431582,0.4734850883305804,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,2,low_arousal_negative,cosine,0.09284904599189758,,0.03981795348227025,0.13018836453557014,0.07462686567164178,0.10090393104898045,0.06965174129353234,0.09863767474889752,0.5233832171786724,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,3,low_arousal_negative,cosine,0.12359437346458435,,0.06221349602565171,0.16792970523238182,0.03980099502487562,0.05789235639981909,0.06965174129353234,0.11401103474199768,0.536383820009081,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,4,low_arousal_negative,cosine,0.11286701261997223,,0.05437999777495864,0.15401494801044466,0.07960199004975124,0.10613598673300166,0.06965174129353234,0.12237863391637802,0.5155408391700524,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,5,low_arousal_negative,cosine,0.10055765509605408,,0.04757371498271826,0.13946122229099275,0.1044776119402985,0.13462886907743163,0.06965174129353234,0.12384254820644852,0.5234961551550987,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,6,low_arousal_negative,cosine,0.058720216155052185,,0.012063857121393113,0.09653068482875823,0.22388059701492538,0.26865671641791045,0.06965174129353234,0.11218800917267788,0.5434332115746301,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,7,low_arousal_negative,cosine,0.05635230988264084,,0.013048631302081073,0.08802131228148939,0.21393034825870647,0.2599659928207066,0.06965174129353234,0.10788799114525316,0.5689046065020773,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,8,low_arousal_negative,cosine,0.06847091764211655,,0.02805026713758711,0.10691076014190913,0.1890547263681592,0.23570459391354912,0.06965174129353234,0.11646610908210264,0.5694651155438827,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,9,low_arousal_negative,cosine,0.012005997821688652,,-0.025177163723856155,0.04543488649651409,0.38308457711442784,0.39544214411811907,0.06965174129353234,0.10542045831680294,0.5623121083191299,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,10,low_arousal_negative,cosine,0.019294055178761482,,-0.026044118497520672,0.05256269294768572,0.3482587064676617,0.36739380022962115,0.06965174129353234,0.11099646538496014,0.5946549417586375,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,11,low_arousal_negative,cosine,0.04297143593430519,,-0.011601355252787457,0.08017894458025694,0.2835820895522388,0.3202809482001756,0.06965174129353234,0.12555852010846136,0.5889594654697679,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,12,low_arousal_negative,cosine,0.042470209300518036,,-0.016822172189131377,0.07939612939953805,0.2736318407960199,0.31272210376687987,0.06965174129353234,0.1289008632302283,0.5856608524280775,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,13,low_arousal_negative,cosine,0.04010000824928284,,-0.013402442447841117,0.077149928919971,0.2885572139303483,0.3239940647638998,0.06965174129353234,0.13586705401539792,0.5963001708446486,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,14,low_arousal_negative,cosine,0.02603849582374096,,-0.029953847825527163,0.06453188117593528,0.35323383084577115,0.3706059864611369,0.06965174129353234,0.1299717314541339,0.5861173133195965,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,15,low_arousal_negative,cosine,0.00686722481623292,,-0.03787204967811701,0.03907861094921827,0.42786069651741293,0.43465213614467346,0.06965174129353234,0.12299200631678103,0.6056993014925878,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,16,low_arousal_negative,cosine,0.023358352482318878,,-0.0334613526239991,0.06136851841583849,0.3283582089552239,0.35418413550226396,0.06965174129353234,0.14073074907064437,0.6301464089567902,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,17,low_arousal_negative,cosine,0.005965633783489466,,-0.044863032083958365,0.04407663950696591,0.4228855721393035,0.43188313750396956,0.06965174129353234,0.14305007606744763,0.6229262925483204,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,18,low_arousal_negative,cosine,0.015180166810750961,,-0.03656917242333291,0.04922345699742438,0.373134328358209,0.38725292456635746,0.06965174129353234,0.13244973048567765,0.6347218525307602,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,19,low_arousal_negative,cosine,0.005519641563296318,,-0.04869251344352958,0.04148821271955967,0.4427860696517413,0.44510432132531064,0.06965174129353234,0.13962344303727134,0.6328543525237963,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,20,low_arousal_negative,cosine,0.0023402939550578594,,-0.05774956177920103,0.04248648341745139,0.4577114427860697,0.4577114427860696,0.06965174129353234,0.1484371803700923,0.625841825747852,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,21,low_arousal_negative,cosine,0.011360589414834976,,-0.04303170936182141,0.050146697368472826,0.4129353233830846,0.42397637481043976,0.06965174129353234,0.14567380771040903,0.6179511208658174,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,22,low_arousal_negative,cosine,0.03484746068716049,,-0.014242959511466306,0.07304916195571423,0.31840796019900497,0.3453916856395986,0.06965174129353234,0.1420883886516094,0.6248655397279214,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,23,low_arousal_negative,cosine,0.032823704183101654,,-0.019337910739704933,0.07375197559595109,0.36318407960199006,0.3789746917585983,0.06965174129353234,0.14186736270785325,0.6218589940363866,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,24,low_arousal_negative,cosine,0.05234523117542267,,0.004834253457374882,0.08663195036351681,0.27860696517412936,0.31652388942859666,0.06965174129353234,0.14212020337581616,0.6426388553623785,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,25,low_arousal_negative,cosine,0.050288960337638855,,0.00620339155429975,0.08261238038539886,0.29850746268656714,0.33321763276640054,0.06965174129353234,0.14829336628317816,0.6399520426203311,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,26,low_arousal_negative,cosine,0.05748710036277771,,0.009389847039710774,0.09612153973430396,0.25870646766169153,0.29743498078469927,0.06965174129353234,0.1540554448962211,0.6387214211586605,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,27,low_arousal_negative,cosine,0.06589137762784958,,0.017076197161804925,0.10397102013230325,0.2537313432835821,0.29525101763907735,0.06965174129353234,0.1416651517152785,0.6414105837550389,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,28,low_arousal_negative,cosine,0.06719765812158585,,0.017187339626252678,0.10583739988505841,0.25870646766169153,0.29743498078469927,0.06965174129353234,0.14287030994892114,0.6515698854933211,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,29,low_arousal_negative,cosine,0.04661080241203308,,-0.00039628375088792854,0.0847341936081648,0.30845771144278605,0.34233456992494177,0.06965174129353234,0.13950128331780434,0.6385576350650821,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,30,low_arousal_negative,cosine,0.04714041203260422,,-0.010753048607148223,0.09128495696932079,0.31840796019900497,0.3453916856395986,0.06965174129353234,0.14479015097022052,0.6527037534446479,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,31,low_arousal_negative,cosine,0.03868447244167328,,-0.017847604211419815,0.08418172709643841,0.34328358208955223,0.36414612022759135,0.06965174129353234,0.16691218540072436,0.6860443250148576,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,32,low_arousal_negative,cosine,0.04318605363368988,,-0.008256364101544013,0.0883685676380992,0.3333333333333333,0.3575418994413408,0.06965174129353234,0.1567592076957225,0.6812150624808632,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,33,low_arousal_negative,cosine,0.04629147797822952,,0.0012831650441512557,0.0811041444540024,0.31840796019900497,0.3453916856395986,0.06965174129353234,0.15579688996076577,0.6892902042890349,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,34,low_arousal_negative,cosine,0.040743276476860046,,-0.004917286080308249,0.07629755344241859,0.34328358208955223,0.36414612022759135,0.06965174129353234,0.158195024728775,0.6821763889337518,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,35,low_arousal_negative,cosine,0.04751617833971977,,0.0020479977480135905,0.08255919199436905,0.31343283582089554,0.3453916856395986,0.06965174129353234,0.15327072292566296,0.6820723172176492,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,36,low_arousal_negative,cosine,0.05266601964831352,,0.014445940451696518,0.08416585978120567,0.2537313432835821,0.29525101763907735,0.06965174129353234,0.14508620798587793,0.6848302567517839,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,37,low_arousal_negative,cosine,0.06736151874065399,,0.02973511070013047,0.09770218040794135,0.24378109452736318,0.28715319109971615,0.06965174129353234,0.1455224029719829,0.6940468203164013,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,38,low_arousal_negative,cosine,0.07031123340129852,,0.03144415020942688,0.10239785518497228,0.22885572139303484,0.27292110874200426,0.06965174129353234,0.1517410226166248,0.7000219470029504,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,39,low_arousal_negative,cosine,0.08699994534254074,,0.05524373427033425,0.11332039423286915,0.17412935323383086,0.21995286724273372,0.06965174129353234,0.1462974920868872,0.7017990082352179,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,40,low_arousal_negative,cosine,0.06373097002506256,,0.028759477287530904,0.09220542870461941,0.23383084577114427,0.2771328542472821,0.06965174129353234,0.14749570786952967,0.7121265002745784,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,41,low_arousal_negative,cosine,0.07074787467718124,,0.04140592515468599,0.09717205706983804,0.208955223880597,0.2555375986310486,0.06965174129353234,0.13665282279253002,0.7144187562566289,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,42,low_arousal_negative,cosine,0.08092492073774338,,0.05299351997673512,0.10457036215811968,0.17412935323383086,0.21995286724273372,0.06965174129353234,0.12818734496831885,0.7176418674822082,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,43,low_arousal_negative,cosine,0.07341569662094116,,0.04536511097103358,0.09657831769436598,0.19900497512437812,0.24650938854116516,0.06965174129353234,0.13131474480032906,0.7164274624998009,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,44,low_arousal_negative,cosine,0.06084481626749039,,0.03175975307822228,0.0848454672843218,0.22388059701492538,0.26865671641791045,0.06965174129353234,0.1373833559453487,0.7256711469775962,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,45,low_arousal_negative,cosine,0.06071114167571068,,0.030385275371372703,0.08514895010739568,0.208955223880597,0.2555375986310486,0.06965174129353234,0.1268461294472216,0.7148575633589582,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,46,low_arousal_negative,cosine,0.08509305864572525,,0.056636205036193134,0.11146716326475144,0.16417910447761194,0.21014925373134327,0.06965174129353234,0.13456528708338736,0.7143463230221156,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,aligned,47,low_arousal_negative,cosine,0.2500605881214142,,0.20451673045754434,0.2829906180500984,0.06965174129353234,0.0955223880597015,0.06965174129353234,0.2594312325119971,0.7566297153010253,raw,,,True,True,"control=emotion_label_permutation;members=sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=sad,gloomy,miserable;family_max_stat_p=0.11940298507462686"
centroid,misaligned,0,all_six_negative,cosine,0.08690902590751648,,0.05042587518692017,0.11966971158981325,0.04477611940298507,0.06415682780129205,0.009950248756218905,0.07723633125424381,0.4777551788049653,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,1,all_six_negative,cosine,0.11391375213861465,,0.06822064407169819,0.14755708761513234,0.024875621890547265,0.03883023904865915,0.009950248756218905,0.08605008162558053,0.5126745263470699,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,2,all_six_negative,cosine,0.15925928950309753,,0.10347362812608481,0.19578829295933248,0.009950248756218905,0.022743425728500355,0.009950248756218905,0.09868452697992325,0.5464227906934396,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,3,all_six_negative,cosine,0.1644575446844101,,0.10482699386775493,0.20191085636615755,0.009950248756218905,0.022743425728500355,0.009950248756218905,0.09627905525267119,0.5623836870148786,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,4,all_six_negative,cosine,0.169419527053833,,0.11476425342261792,0.19900531359016896,0.009950248756218905,0.022743425728500355,0.009950248756218905,0.09761843010783185,0.5479754382033692,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,5,all_six_negative,cosine,0.17546768486499786,,0.1254660565406084,0.2052636079490185,0.009950248756218905,0.022743425728500355,0.009950248756218905,0.09985610134899615,0.5557138884825746,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,6,all_six_negative,cosine,0.14417704939842224,,0.09738117773085833,0.17665551193058493,0.004975124378109453,0.017367706919945724,0.009950248756218905,0.0914692025631666,0.5796938399073367,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,7,all_six_negative,cosine,0.1405809223651886,,0.10108405631035566,0.17054770439863207,0.004975124378109453,0.017367706919945724,0.009950248756218905,0.09746125973761079,0.5961428337083059,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,8,all_six_negative,cosine,0.1567821055650711,,0.119508146494627,0.1847746901214123,0.014925373134328358,0.027554535017221583,0.009950248756218905,0.10171378441154948,0.5894030631816254,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,9,all_six_negative,cosine,0.10347884148359299,,0.07043033950030804,0.13299753442406656,0.03980099502487562,0.05789235639981909,0.009950248756218905,0.09233642406761645,0.5903535855929661,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,10,all_six_negative,cosine,0.11479827761650085,,0.08372816927731037,0.1437590442597866,0.03482587064676617,0.05265013515101657,0.009950248756218905,0.10148207880556583,0.6047019965975649,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,11,all_six_negative,cosine,0.13365596532821655,,0.09822831135243178,0.16275830343365671,0.024875621890547265,0.03883023904865915,0.009950248756218905,0.11137464642524714,0.6033974683798888,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,12,all_six_negative,cosine,0.14048321545124054,,0.09875551015138627,0.1724767465144396,0.024875621890547265,0.03883023904865915,0.009950248756218905,0.11934386640787119,0.5950841321585247,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,13,all_six_negative,cosine,0.13990461826324463,,0.10238637644797564,0.1697759333997965,0.03482587064676617,0.05265013515101657,0.009950248756218905,0.12427893653511997,0.6068031057399395,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,14,all_six_negative,cosine,0.12469037622213364,,0.08632120527327061,0.15571247078478337,0.05472636815920398,0.07726075504828797,0.009950248756218905,0.12357291169464578,0.6129936752089338,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,15,all_six_negative,cosine,0.0981135219335556,,0.06404457036405801,0.12978561632335187,0.07960199004975124,0.10687819643043524,0.009950248756218905,0.11400186382234095,0.6342467476079561,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
centroid,misaligned,16,all_six_negative,cosine,0.12337572872638702,,0.0851761130616069,0.15363797396421433,0.06965174129353234,0.09620959948459143,0.009950248756218905,0.12621819600462908,0.6518021589770279,raw,,,True,True,"control=emotion_label_permutation;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.009950248756218905 | control=matched_random_centroid;members=angry,furious,anxious,sad,gloomy,miserable;family_max_stat_p=0.12935323383084577"
